id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1218794064958815851,The kairo,442702255,Christine,,Point Douglas,49.94359,-97.2013,Entire home/apt,180,1,2,2024-09-14,0.33,1,332,2,STRA-2024-2585533
1219065335738259488,Bonita recámara,454574380,Daniel David,,Daniel McIntyre,49.88661,-97.18905,Private room,36,1,10,2025-02-28,1.44,2,365,10,
1219548240849054249,Cozy Home with Modern Comforts | Prime Location,72603724,Luxxe Host,,Fort Rouge - East Fort Garry,49.86116800000001,-97.1546865,Entire home/apt,111,2,29,2025-02-23,5.40,25,116,29,STRA-2024-2634495
1221331234437127519,One bedroom in a private basement suite.,122484241,Omolayo,,Transcona,49.90281,-97.04648,Private room,47,2,1,2024-09-13,0.17,2,187,1,
1221331311458058865,"Cozy basement suite in Regent Ave, Winnipeg.",122484241,Omolayo,,Transcona,49.89717,-97.04894,Entire home/apt,108,2,29,2025-02-09,4.26,2,119,29,
1221824332971541585,Cool & cozy 2-bed/2-bath basement suite,595664608,Opeyemi,,North Kildonan,49.94349,-97.0369,Entire home/apt,104,30,6,2024-10-13,0.89,3,349,6,
1222001206465057932,KING BED︱Bidet︱Blackout Blinds︱2 Bd 2 Bath Villa,532019741,Casa,,Fort Rouge - East Fort Garry,49.88115,-97.14145,Entire home/apt,150,29,0,,,2,365,0,
1223307439126551012,"Near Walmart, Costco, IKEA, Outlet, MITT, U of M",596205501,Dejun,,River Heights - Fort Garry,49.83381,-97.20177,Private room,59,1,15,2025-02-14,2.27,3,358,15,
1223348224570840930,Duniques unique home (STRA-2024-2581474),450893464,Ifeanyi,,Waverley West,49.78156,-97.20071,Entire home/apt,65,1,23,2025-03-02,3.42,1,359,23,
1223422122518187272,New 2 bedroom suite,363416830,Clayton Orlando,,Fort Rouge - East Fort Garry,49.86253,-97.15118,Entire home/apt,90,1,7,2025-03-02,2.69,2,333,7,
1223515079441398069,"Bedrooms close to Walmart, Costco, MITT",596205501,Dejun,,River Heights - Fort Garry,49.83287739125556,-97.20139645026245,Private room,54,1,18,2025-02-23,2.74,3,338,18,
1225715286153728375,Private room,163052651,Jhinuk Akter,,St. Boniface,49.8959226,-97.1159378,Private room,60,1,7,2025-02-24,2.19,2,86,7,
1226825382015232192,1 Bed - House close to Winnipeg Airport,563152531,Benjamin,,Mynarski,49.93159,-97.13922,Entire home/apt,61,3,16,2025-02-17,3.14,2,134,16,STRA-2024-2528101
1226906760749759021,"Bright & Stylish home W/KingBed, 5 Mins to Airport",597146315,Joseph,,St. James,49.8894522365833,-97.20723408437071,Entire home/apt,112,2,5,2025-02-28,3.57,1,104,5,STRA-2024-2571405
1228369880690820724,"Apartment in Winnipeg, Canada",597530715,Iheanyi,,Waverley West,49.7817263,-97.158648,Entire home/apt,91,1,15,2025-02-16,2.39,1,0,15,
1228997527697916618,Masterpiece home away from home!,516553387,Uchechukwu,,Transcona,49.90626,-97.05615,Entire home/apt,,1,0,,,1,0,0,
1229032592470981128,A Sanctuary in the City,434914458,Tannis,,Fort Rouge - East Fort Garry,49.88459,-97.14263,Entire home/apt,100,1,0,,,1,187,0,
1229224621430333011,Second floor suite in a Triplex,84512723,Emma,,Daniel McIntyre,49.90501,-97.17111,Entire home/apt,62,2,8,2024-11-19,1.23,1,338,8,
1229320892316672624,Enjoy Two Luxury Bedrooms!,274863969,Gurmit,,Waverley West,49.79396,-97.16808,Private room,90,1,6,2025-01-26,0.96,4,79,6,
1229640514209965684,2 bedroom Home in St Boniface,108882935,Johise,,St. Boniface,49.88357,-97.11096,Entire home/apt,135,1,5,2025-01-31,1.03,3,365,5,STRA-2024-2550060
1230002161129611361,2 bedroom Home in St-Boniface,108882935,Johise,,St. Boniface,49.88382,-97.11205,Entire home/apt,135,1,8,2025-02-17,1.28,3,365,8,STRA-2024-2550060
1233585548503169763,南区中心位置一楼干净整洁温馨舒适温暖独立卫浴免费停车出行方便。,598817901,Wei,,Waverley West,49.796280732743725,-97.17151511460543,Private room,57,1,7,2025-03-02,1.19,1,362,7,
1234887549555571255,Modern 3 Bedroom Home w/ Garage + Yard!,74203278,Krystin,,St. Vital,49.81888,-97.05726,Entire home/apt,350,30,0,,,43,0,0,
1236543898738298812,Cozy Haven 2R,410556813,Emeka,,Waverley West,49.78542,-97.17553,Private room,120,1,0,,,3,365,0,
1236554943581009216,Cozy Haven 1R,410556813,Emeka,,Waverley West,49.78503,-97.17366,Private room,49,1,2,2024-09-09,0.32,3,341,2,
1236923301245164883,Exquisitely Beautiful Home Deluxe,494018566,Charles,,St. Vital,49.8252111,-97.05144519999999,Entire home/apt,77,1,1,2024-09-08,0.17,2,361,1,STRA-2024-2589580
1237278386304205987,Cozy 3-Bed Home in Winnipeg,494629652,Serhii,,North Kildonan,49.9410371,-97.0843627,Entire home/apt,69,1,11,2025-03-03,5.16,1,357,11,STRA-2024-2649941
1237608077128648699,#5 Private Room in Quiet Guest House Near Downtown,120967910,Merj,,Daniel McIntyre,49.88359,-97.17052,Private room,59,1,6,2024-12-04,1.25,6,210,6,
1237697854545948469,#6 Private Room in Quiet Guest House Near Downtown,120967910,Merj,,Daniel McIntyre,49.88352,-97.171,Private room,59,1,16,2025-03-08,3.64,6,222,16,
